dato_Id,fyllingsgrad,kapasitet_TWh,fylling_TWh,fyllingsgrad_forrige_uke,endring_fyllingsgrad
2017-10-01,0.83145875,87.43758,72.700745,0.8305656,0.0008931756
2017-10-08,0.8565377,87.43758,74.893585,0.83145314,0.025084555
2017-10-15,0.8597796,87.43758,75.17705,0.85653836,0.003241241
2017-10-22,0.86243516,87.43758,75.40924,0.85977817,0.0026569963
2017-10-29,0.86665905,87.43758,75.77857,0.86242694,0.0042321086
2017-11-05,0.8637329,87.43758,75.52271,0.8666552,-0.0029222965
2017-11-12,0.8499628,87.43758,74.31869,0.86373496,-0.01377219
2017-11-19,0.830453,87.43758,72.6128,0.8499727,-0.019519746
2017-11-26,0.81579363,87.43758,71.331024,0.83044964,-0.014656007
2017-12-03,0.78737694,87.43758,68.84634,0.81579363,-0.028416693
2017-12-10,0.78128374,87.43758,68.31355,0.78737694,-0.006093204
2017-12-17,0.748637,87.43758,65.45901,0.78127307,-0.032636046
2017-12-24,0.73714674,87.43758,64.45432,0.7486377,-0.011490941
2017-12-31,0.7234081,87.43758,63.25305,0.73716253,-0.013754427
2018-01-07,0.69620234,87.43758,60.874245,0.7234081,-0.027205765
2018-01-14,0.6620492,87.43758,57.887978,0.69617385,-0.034124672
2018-01-21,0.6283446,87.43758,54.94093,0.66208744,-0.033742845
2018-01-28,0.5993164,87.43758,52.40278,0.6283446,-0.029028177
2018-02-04,0.56732786,87.43758,49.605774,0.59927964,-0.031951785
2018-02-11,0.5314368,87.43758,46.46755,0.56736153,-0.035924733
2018-02-18,0.49638394,87.43758,43.40261,0.5314368,-0.035052866
2018-02-25,0.45750174,87.43758,40.002842,0.49638394,-0.038882196
2018-03-04,0.4180045,87.43758,36.5493,0.45750174,-0.039497226
2018-03-11,0.38221157,87.43758,33.41965,0.4180045,-0.035792947
2018-03-18,0.3499369,87.43758,30.597635,0.38218558,-0.032248676
2018-03-25,0.31939,87.43758,27.926687,0.34996232,-0.030572325
2018-04-01,0.29089922,87.43758,25.435524,0.31939,-0.028490782
2018-04-08,0.26659948,87.43758,23.310812,0.29089922,-0.02429974
2018-04-15,0.24709085,87.43758,21.605026,0.26659948,-0.01950863
2018-04-22,0.25718614,87.43758,22.487734,0.24709085,0.010095298
2018-04-29,0.2700738,87.43758,23.6146,0.257213,0.012860805
2018-05-06,0.28401208,87.43758,24.833328,0.2700738,0.013938278
2018-05-13,0.38895252,87.43758,34.009068,0.2840049,0.10494763
2018-05-20,0.45667505,87.43758,39.93056,0.38889185,0.06778321
2018-05-27,0.50137717,87.43758,43.839203,0.45671523,0.04466194
2018-06-03,0.55206585,87.43758,48.2713,0.5014098,0.05065602
2018-06-10,0.570692,87.43758,49.899925,0.552022,0.018670022
2018-06-17,0.5955569,87.43758,52.074055,0.5707251,0.024831831
2018-06-24,0.61440384,87.43758,53.721985,0.59553593,0.01886791
2018-07-01,0.6174657,87.43758,53.989704,0.6144174,0.0030483007
2018-07-08,0.6145098,87.43758,53.73125,0.61745816,-0.0029483438
2018-07-15,0.60798067,87.43758,53.160355,0.6145098,-0.0065291524
2018-07-22,0.60391694,87.43758,52.805035,0.60798067,-0.0040637255
2018-07-29,0.60239536,87.43758,52.671993,0.60391694,-0.0015215874
2018-08-05,0.6099133,87.43758,53.329338,0.60239536,0.007517934
2018-08-12,0.6284055,87.43758,54.94626,0.6099133,0.018492222
2018-08-19,0.650902,87.43758,56.913292,0.6284055,0.022496462
2018-08-26,0.65992653,87.43758,57.702377,0.650902,0.00902456
2018-09-02,0.6551717,87.43758,57.286625,0.6599026,-0.0047308803
2018-09-09,0.6576943,87.43758,57.507195,0.65519595,0.0024983287
2018-09-16,0.6982678,87.43758,61.054848,0.65768903,0.040578783
2018-09-23,0.73960435,87.43758,64.66921,0.6982803,0.04132408
2018-09-30,0.76844805,87.43758,67.19123,0.73960435,0.0288437
2018-10-07,0.76953125,87.43758,67.28594,0.7684126,0.00111866
2018-10-14,0.8049198,87.43758,70.38023,0.76957244,0.035347342
2018-10-21,0.81331587,87.43758,71.114365,0.80486715,0.00844872
2018-10-28,0.8125305,87.43758,71.0457,0.81337214,-0.0008416176
2018-11-04,0.79812026,87.43758,69.785706,0.8125305,-0.014410257
2018-11-11,0.79030466,87.43758,69.102325,0.79812026,-0.007815599
2018-11-18,0.79353565,87.43758,69.384834,0.79028636,0.0032492876
2018-11-25,0.76603705,87.43758,66.98042,0.79353565,-0.027498603
2018-12-02,0.7433135,87.43758,64.99353,0.7660548,-0.022741318
2018-12-09,0.72253484,87.43758,63.176697,0.743309,-0.020774186
2018-12-16,0.68724614,87.43758,60.091137,0.7225228,-0.03527665
2018-12-23,0.6561191,87.43758,57.369465,0.68721503,-0.031095922
2018-12-30,0.63882816,87.43758,55.857586,0.6561191,-0.01729095
2019-01-06,0.6247437,87.43758,54.626076,0.6388643,-0.014120579
2019-01-13,0.6051246,87.43758,52.91063,0.624704,-0.01957941
2019-01-20,0.575313,87.43758,50.303974,0.6051246,-0.02981162
2019-01-27,0.53922457,87.43758,47.148487,0.575313,-0.036088407
2019-02-03,0.5046104,87.43758,44.121914,0.5392745,-0.034664094
2019-02-10,0.47594965,87.43758,41.615883,0.5045944,-0.02864474
2019-02-17,0.4560326,87.43758,39.874386,0.47591925,-0.019886643
2019-02-24,0.43921953,87.43758,38.404293,0.45607755,-0.016858011
2019-03-03,0.42302784,87.43758,36.988533,0.43917888,-0.01615104
2019-03-10,0.40190107,87.43758,35.14126,0.42307734,-0.021176279
2019-03-17,0.3800333,87.43758,33.22919,0.40190107,-0.021867752
2019-03-24,0.36629298,87.43758,32.02777,0.3800333,-0.013740331
2019-03-31,0.3601022,87.43758,31.486465,0.36629298,-0.006190777
2019-04-07,0.34492314,87.43758,30.159245,0.3601022,-0.015179068
2019-04-14,0.32373473,87.43758,28.30658,0.34492314,-0.021188408
2019-04-21,0.31298882,87.43758,27.366985,0.32373473,-0.010745913
2019-04-28,0.35680953,87.43758,31.19856,0.31298882,0.04382071
2019-05-05,0.39957395,87.43758,34.93778,0.35682702,0.04274693
2019-05-12,0.40127286,87.43758,35.086327,0.39955077,0.0017220974
2019-05-19,0.42240804,87.43758,36.934338,0.40127286,0.021135181
2019-05-26,0.50207245,87.43758,43.9,0.42240804,0.07966441
2019-06-02,0.5263022,87.43758,46.01859,0.50207245,0.024229765
2019-06-09,0.6011845,87.43758,52.566116,0.5263022,0.07488227
2019-06-16,0.64846,87.43758,56.699768,0.6012194,0.047240555
2019-06-23,0.68457246,87.43758,59.85736,0.6484368,0.036135674
2019-06-30,0.7060592,87.43758,61.73611,0.68457246,0.02148676
2019-07-07,0.72315353,87.43758,63.230793,0.7060592,0.017094314
2019-07-14,0.72363126,87.43758,63.272568,0.7231601,0.00047117472
2019-07-21,0.7277629,87.43758,63.633823,0.7236379,0.004124999
2019-07-28,0.73975617,87.43758,64.68249,0.7277629,0.011993289
2019-08-04,0.7368577,87.43758,64.429054,0.73975617,-0.0028984547
2019-08-11,0.73696476,87.43758,64.438416,0.736841,0.00012373924
2019-08-18,0.7561974,87.43758,66.12007,0.7369657,0.019231677
2019-08-25,0.77460504,87.43758,67.72958,0.7561974,0.018407643
2019-09-01,0.7869329,87.43758,68.80751,0.7745966,0.012336314
2019-09-08,0.79609257,87.43758,69.608406,0.7869403,0.009152293
2019-09-15,0.8178886,87.43758,71.514206,0.79608613,0.021802485
2019-09-22,0.8278803,87.43758,72.38785,0.8178886,0.009991705
2019-09-29,0.8237573,87.43758,72.02734,0.82787865,-0.004121363
2019-10-06,0.81442195,87.43758,71.21108,0.8237547,-0.009332776
2019-10-13,0.8112407,87.43758,70.93292,0.81442195,-0.0031812787
2019-10-20,0.80820346,87.43758,70.66735,0.8112407,-0.0030372143
2019-10-27,0.81352186,87.43758,71.132385,0.80820346,0.0053184032
2019-11-03,0.7997176,87.43758,69.92537,0.81352186,-0.013804257
2019-11-10,0.7706385,87.43758,67.38277,0.7997176,-0.02907908
2019-11-17,0.7452961,87.43758,65.166885,0.7706385,-0.025342405
2019-11-24,0.72408473,87.43758,63.312214,0.7452952,-0.021210492
2019-12-01,0.6987843,87.43758,61.100006,0.72408473,-0.025300443
2019-12-08,0.685824,87.43758,59.96679,0.69878465,-0.012960672
2019-12-15,0.66961926,87.43758,58.54989,0.685824,-0.016204715
2019-12-22,0.6500461,87.43758,56.838455,0.66960585,-0.019559741
2019-12-29,0.6345133,87.43758,55.48031,0.6500572,-0.015543878
2020-01-05,0.64096975,87.43758,56.044846,0.6345133,0.0064564347
2020-01-12,0.6393647,87.43758,55.904503,0.64096975,-0.0016050339
2020-01-19,0.6279266,87.43758,54.90438,0.639362,-0.0114353895
2020-01-26,0.6218893,87.43758,54.37649,0.6279219,-0.006032586
2020-02-02,0.6040448,87.43758,52.816216,0.6218916,-0.017846823
2020-02-09,0.58269125,87.43758,50.949112,0.60404027,-0.021349013
2020-02-16,0.5664745,87.43758,49.531155,0.58269125,-0.016216755
2020-02-23,0.5560923,87.43758,48.623367,0.56651986,-0.010427535
2020-03-01,0.5286925,87.43758,46.22759,0.5560402,-0.027347744
2020-03-08,0.5002324,87.43758,43.73911,0.52871054,-0.028478146
2020-03-15,0.4786322,87.43758,41.85044,0.5002324,-0.021600187
2020-03-22,0.4535684,87.43758,39.65892,0.47861385,-0.025045455
2020-03-29,0.4288957,87.43758,37.501602,0.4535684,-0.024672687
2020-04-05,0.40361938,87.43758,35.2915,0.42891183,-0.025292456
2020-04-12,0.38572064,87.43758,33.72648,0.40361938,-0.017898738
2020-04-19,0.37015346,87.43758,32.365322,0.38570347,-0.015550017
2020-04-26,0.35907346,87.43758,31.396513,0.3701756,-0.01110214
2020-05-03,0.34260553,87.43758,29.956598,0.35907134,-0.016465813
2020-05-10,0.32967618,87.43758,28.826086,0.3426419,-0.012965709
2020-05-17,0.3130793,87.43758,27.374897,0.32967618,-0.016596884
2020-05-24,0.31924576,87.43758,27.914076,0.31306028,0.006185472
2020-05-31,0.3627876,87.43758,31.72127,0.31920692,0.04358068
2020-06-07,0.45325172,87.43758,39.631233,0.3628392,0.09041253
2020-06-14,0.5461645,87.43758,47.755302,0.45324734,0.092917174
2020-06-21,0.65575576,87.43758,57.337696,0.5461868,0.10956895
2020-06-28,0.74377024,87.43758,65.03347,0.65569717,0.088073075
2020-07-05,0.7864247,87.43758,68.76307,0.74377215,0.042652547
2020-07-12,0.8073665,87.43758,70.59417,0.7864288,0.020937681
2020-07-19,0.83831084,87.43758,73.299866,0.80736446,0.030946374
2020-07-26,0.85968274,87.43758,75.16858,0.83831006,0.021372676
2020-08-02,0.89837766,87.43758,78.55197,0.85968274,0.03869492
2020-08-09,0.91168785,87.43758,79.71578,0.89837766,0.013310194
2020-08-16,0.9090943,87.43758,79.489,0.91168785,-0.002593577
2020-08-23,0.91780937,87.43758,80.25103,0.9090943,0.008715093
2020-08-30,0.91183317,87.43758,79.728485,0.91780686,-0.0059736967
2020-09-06,0.9085077,87.43758,79.43771,0.91183585,-0.0033281446
2020-09-13,0.92403585,87.43758,80.795456,0.9084665,0.015569329
2020-09-20,0.9324347,87.43758,81.52983,0.92403585,0.008398831
2020-09-27,0.940947,87.43758,82.274124,0.93248445,0.008462548
2020-10-04,0.94541264,87.43758,82.6646,0.9409478,0.0044648647
2020-10-11,0.94983155,87.43758,83.05097,0.94541085,0.0044206977
2020-10-18,0.9335173,87.43758,81.62449,0.9498349,-0.016317606
2020-10-25,0.92851293,87.43758,81.18692,0.9335173,-0.0050043464
2020-11-01,0.92978466,87.43758,81.29812,0.92851293,0.0012717247
2020-11-08,0.94737995,87.43758,82.83661,0.92978466,0.017595291
2020-11-15,0.93874025,87.43758,82.08117,0.94737995,-0.008639693
2020-11-22,0.95724815,87.43758,83.69946,0.9387378,0.018510342
2020-11-29,0.9462157,87.43758,82.7348,0.95724744,-0.011031747
2020-12-06,0.92082,87.43758,80.514275,0.9462157,-0.025395691
2020-12-13,0.89092755,87.43758,77.90054,0.92082,-0.029892445
2020-12-20,0.8710085,87.43758,76.158875,0.89092755,-0.019919038
2020-12-27,0.85282266,87.43758,74.56875,0.8710085,-0.018185854
2021-01-03,0.82173765,87.43758,71.85075,0.85279036,-0.031052709
2021-01-10,0.7817326,87.43758,68.352806,0.82177144,-0.040038824
2021-01-17,0.7426133,87.43758,64.93231,0.7817326,-0.039119303
2021-01-24,0.7126057,87.43758,62.30852,0.7426133,-0.0300076
2021-01-31,0.67094314,87.43758,58.665646,0.7126057,-0.041662574
2021-02-07,0.63350856,87.43758,55.392452,0.67089266,-0.037384093
2021-02-14,0.59371114,87.43758,51.912663,0.63350856,-0.039797425
2021-02-21,0.56102395,87.43758,49.054573,0.59371114,-0.032687187
2021-02-28,0.5510076,87.43758,48.178772,0.5610721,-0.010064483
2021-03-07,0.5266399,87.43758,46.04812,0.55096906,-0.024329185
2021-03-14,0.501343,87.43758,43.83622,0.526675,-0.025331974
2021-03-21,0.47183484,87.43758,41.256092,0.501343,-0.029508173
2021-03-28,0.45389295,87.43758,39.6873,0.47183484,-0.017941892
2021-04-04,0.4589419,87.43758,40.12877,0.45386273,0.00507918
2021-04-11,0.44231716,87.43758,38.67514,0.45895544,-0.016638279
2021-04-18,0.41547686,87.43758,36.32829,0.44231716,-0.0268403
2021-04-25,0.3980788,87.43758,34.807045,0.41547686,-0.01739806
2021-05-02,0.37029845,87.43758,32.378,0.3980788,-0.027780354
2021-05-09,0.3520418,87.43758,30.781683,0.37030095,-0.018259138
2021-05-16,0.38148648,87.43758,33.356255,0.35203037,0.029456109
2021-05-23,0.42757726,87.43758,37.386322,0.38150588,0.04607138
2021-05-30,0.47497064,87.43758,41.53028,0.42757726,0.04739338
2021-06-06,0.53526837,87.43758,46.80257,0.4750164,0.06025198
2021-06-13,0.5895708,87.43758,51.550644,0.53526837,0.054302454
2021-06-20,0.63270164,87.43758,55.3219,0.5895368,0.04316485
2021-06-27,0.6546841,87.43758,57.243996,0.63270164,0.021982491
2021-07-04,0.661016,87.43758,57.797638,0.65467274,0.0063432455
2021-07-11,0.67985827,87.43758,59.44516,0.6610309,0.018827379
2021-07-18,0.68686306,87.43758,60.057644,0.67985827,0.0070047975
2021-07-25,0.6866621,87.43758,60.04007,0.68686306,-0.00020098686
2021-08-01,0.69500494,87.43758,60.769547,0.6866576,0.0083473325
2021-08-08,0.68718135,87.43758,60.085472,0.69500494,-0.007823586
2021-08-15,0.68278944,87.43758,59.701458,0.68718135,-0.0043919086
2021-08-22,0.67730224,87.43758,59.22167,0.68278944,-0.0054872036
2021-08-29,0.66722864,87.43758,58.340855,0.67730224,-0.010073602
2021-09-05,0.65574545,87.43758,57.336792,0.66723543,-0.011489987
2021-09-12,0.6496429,87.43758,56.8032,0.65574545,-0.006102562
2021-09-19,0.63237196,87.43758,55.293076,0.6496291,-0.017257154
2021-09-26,0.62923574,87.43758,55.01885,0.63238555,-0.0031498075
2021-10-03,0.64860314,87.43758,56.712288,0.6292288,0.01937437
2021-10-10,0.66566086,87.43758,58.203773,0.64860314,0.017057717
2021-10-17,0.6750927,87.43758,59.02847,0.66566086,0.009431839
2021-10-24,0.6832935,87.43758,59.745533,0.6750927,0.008200824
2021-10-31,0.7145368,87.43758,62.477367,0.68328995,0.031246841
2021-11-07,0.72277987,87.43758,63.19812,0.7145418,0.008238077
2021-11-14,0.7128297,87.43758,62.328102,0.72277987,-0.009950161
2021-11-21,0.71152014,87.43758,62.213596,0.7128297,-0.0013095737
2021-11-28,0.688839,87.43758,60.230415,0.7115164,-0.022677362
2021-12-05,0.65549576,87.43758,57.31496,0.68884206,-0.033346295
2021-12-12,0.6191363,87.43758,54.135777,0.65549576,-0.03635949
2021-12-19,0.6061413,87.43758,52.99953,0.6191334,-0.012992084
2021-12-26,0.5758256,87.43758,50.348793,0.6061044,-0.030278802
2022-01-02,0.5587489,87.43758,48.85565,0.5758256,-0.017076671
2022-01-09,0.53052855,87.43758,46.388134,0.55879,-0.028261483
2022-01-16,0.51854825,87.43758,45.340603,0.5304869,-0.011938632
2022-01-23,0.5012415,87.43758,43.827343,0.51858115,-0.017339647
2022-01-30,0.48832208,87.43758,42.6977,0.5012094,-0.012887299
2022-02-06,0.46622312,87.43758,40.765423,0.48832208,-0.022098958
2022-02-13,0.44680217,87.43758,39.0673,0.46626493,-0.019462764
2022-02-20,0.42554364,87.43758,37.208504,0.4467602,-0.021216571
2022-02-27,0.39934772,87.43758,34.917995,0.42557058,-0.026222855
2022-03-06,0.3675407,87.43758,32.136868,0.39934772,-0.031807035
2022-03-13,0.33964655,87.43758,29.69787,0.3675561,-0.027909547
2022-03-20,0.31194127,87.43758,27.275389,0.3396113,-0.027670026
2022-03-27,0.29040065,87.43758,25.39193,0.3119641,-0.02156344
2022-04-03,0.26713789,87.43758,23.357891,0.29038393,-0.02324605
2022-04-10,0.24714686,87.43758,21.609924,0.26716036,-0.020013496
2022-04-17,0.22471578,87.43758,19.648603,0.24713725,-0.022421464
2022-04-24,0.21977141,87.43758,19.21628,0.22473072,-0.0049593
2022-05-01,0.21007195,87.43758,18.368183,0.21975328,-0.009681329
2022-05-08,0.20947425,87.43758,18.315922,0.21009259,-0.0006183386
2022-05-15,0.23386352,87.43758,20.44846,0.20945051,0.024413005
2022-05-22,0.25665045,87.43758,22.440895,0.23390953,0.022740915
2022-05-29,0.32205597,87.43758,28.159794,0.25665045,0.06540552
2022-06-05,0.3750703,87.43758,32.79524,0.32205483,0.05301547
2022-06-12,0.43159097,87.43758,37.73727,0.37504756,0.05654341
2022-06-19,0.48517767,87.43758,42.42276,0.43159097,0.05358669
2022-06-26,0.5345708,87.43758,46.741577,0.48519456,0.04937625
2022-07-03,0.5942578,87.43758,51.96046,0.5345708,0.05968696
2022-07-10,0.6234616,87.43758,54.513973,0.5942578,0.029203832
2022-07-17,0.6403073,87.43758,55.986923,0.6234371,0.0168702
2022-07-24,0.6521233,87.43758,57.020077,0.6403073,0.011815965
2022-07-31,0.66509485,87.43758,58.15428,0.6521233,0.01297158
2022-08-07,0.6796853,87.43758,59.430035,0.66509485,0.014590442
2022-08-14,0.6836108,87.43758,59.773273,0.6796853,0.0039255023
2022-08-21,0.6887652,87.43758,60.223965,0.68363076,0.0051344633
2022-08-28,0.6903667,87.43758,60.36399,0.68874514,0.0016215444
2022-09-04,0.6840604,87.43758,59.812588,0.6903667,-0.0063062906
2022-09-11,0.67284936,87.43758,58.832317,0.6841581,-0.01130873
2022-09-18,0.681802,87.43758,59.615112,0.6727526,0.009049356
2022-09-25,0.67860883,87.43758,59.335915,0.681802,-0.00319314
2022-10-02,0.6936049,87.43758,60.647133,0.67860883,0.014996052
2022-10-09,0.73452806,87.43758,64.22536,0.6936049,0.04092318
2022-10-16,0.7515347,87.43758,65.71237,0.73452806,0.017006636
2022-10-23,0.7535362,87.43758,65.88738,0.7515347,0.002001524
2022-10-30,0.7655044,87.43758,66.93385,0.7535362,0.011968195
2022-11-06,0.78591263,87.43758,68.7183,0.7655556,0.020357013
2022-11-13,0.81975764,87.43758,71.67763,0.7858859,0.03387177
2022-11-20,0.80462813,87.43758,70.35474,0.8197739,-0.015145779
2022-11-27,0.7812252,87.43758,68.30844,0.80462813,-0.02340293
2022-12-04,0.75310826,87.43758,65.84996,0.7812252,-0.028116941
2022-12-11,0.71790206,87.43758,62.771618,0.75310826,-0.0352062
2022-12-18,0.6812271,87.43758,59.564846,0.71790206,-0.036674976
2022-12-25,0.6601069,87.43758,57.718147,0.6812271,-0.02112019
2023-01-01,0.6502495,87.43758,56.85624,0.66006136,-0.009811878
2023-01-08,0.63073695,87.43758,55.15011,0.6502882,-0.019551277
2023-01-15,0.6175875,87.43758,54.000355,0.6307416,-0.013154089
2023-01-22,0.5852383,87.43758,51.171818,0.61755764,-0.032319367
2023-01-29,0.56209075,87.43758,49.147854,0.58526564,-0.023174882
2023-02-05,0.5365894,87.43758,46.91808,0.56209075,-0.02550137
2023-02-12,0.5151229,87.43758,45.0411,0.5365692,-0.021446288
2023-02-19,0.49302462,87.43758,43.10888,0.5151229,-0.022098273
2023-02-26,0.46974018,87.43758,41.072945,0.4930591,-0.023318917
2023-03-05,0.44124147,87.43758,38.581085,0.46970814,-0.028466672
2023-03-12,0.4072288,87.43758,35.6071,0.4412743,-0.034045488
2023-03-19,0.38187382,87.43758,33.39012,0.4072129,-0.025339097
2023-03-26,0.3624394,87.43758,31.690823,0.38188842,-0.019449025
2023-04-02,0.33494288,87.43758,29.286594,0.362431,-0.027488112
2023-04-09,0.3068792,87.43758,26.832773,0.3349357,-0.028056502
2023-04-16,0.29432932,87.43758,25.735443,0.30689463,-0.012565315
2023-04-23,0.28794008,87.43758,25.176783,0.29432088,-0.0063807964
2023-04-30,0.27759805,87.43758,24.272503,0.28795606,-0.010358006
2023-05-07,0.26377684,87.43758,23.064009,0.27753246,-0.0137556195
2023-05-14,0.28876275,87.43758,25.248714,0.26377684,0.02498591
2023-05-21,0.34210405,87.43758,29.91275,0.28884545,0.053258598
2023-05-28,0.4081647,87.43758,35.688934,0.34210405,0.06606066
2023-06-04,0.451884,87.43758,39.511646,0.4081647,0.04371929
2023-06-11,0.5003683,87.43758,43.75099,0.45180184,0.04856646
2023-06-18,0.5593782,87.43758,48.910675,0.50043577,0.058942437
2023-06-25,0.6160919,87.43758,53.869587,0.55932915,0.056762755
2023-07-02,0.6551506,87.43758,57.284782,0.61612266,0.03902793
2023-07-09,0.67557037,87.43758,59.07024,0.6551308,0.020439565
2023-07-16,0.70886415,87.43758,61.98136,0.67557037,0.033293784
2023-07-23,0.7317522,87.43758,63.98264,0.7088698,0.022882402
2023-07-30,0.73745877,87.43758,64.48161,0.73174876,0.0057100058
2023-08-06,0.73806846,87.43758,64.53492,0.73745877,0.0006096959
2023-08-13,0.7762949,87.43758,67.87734,0.73806846,0.038226426
2023-08-20,0.78719115,87.43758,68.830086,0.7762949,0.0108962655
2023-08-27,0.792384,87.43758,69.28414,0.78719115,0.005192876
2023-09-03,0.78699046,87.43758,68.81254,0.792384,-0.0053935647
2023-09-10,0.78745395,87.43758,68.853065,0.78698456,0.00046938658
2023-09-17,0.78916216,87.43758,69.002426,0.78745395,0.0017082095
2023-09-24,0.82874024,87.43758,72.463036,0.78917056,0.039569676
2023-10-01,0.8458417,87.43758,73.95835,0.82874024,0.017101467
2023-10-08,0.8522879,87.43758,74.521996,0.84585625,0.006431639
2023-10-15,0.86693335,87.43758,75.80255,0.85227305,0.014660299
2023-10-22,0.8599374,87.43758,75.19084,0.8669483,-0.007010877
2023-10-29,0.83578396,87.43758,73.07892,0.8599374,-0.024153471
2023-11-05,0.8205354,87.43758,71.745636,0.8357681,-0.015232682
2023-11-12,0.7936961,87.43758,69.398865,0.82055193,-0.026855826
2023-11-19,0.76254845,87.43758,66.67539,0.7936961,-0.031147659
2023-11-26,0.7375139,87.43758,64.48643,0.7624946,-0.024980724
2023-12-03,0.7018268,87.43758,61.366035,0.7375691,-0.035742283
2023-12-10,0.6687364,87.43758,58.47269,0.701771,-0.033034623
2023-12-17,0.6489296,87.43758,56.740833,0.6687364,-0.019806802
2023-12-24,0.6429102,87.43758,56.214508,0.64898044,-0.0060702562
2023-12-31,0.6270274,87.43758,54.825756,0.64286906,-0.015841663
2024-01-07,0.59484994,87.43758,52.012238,0.6270274,-0.03217745
2024-01-14,0.56200373,87.43758,49.140247,0.59473884,-0.03273511
2024-01-21,0.5269218,87.43758,46.072765,0.5619911,-0.035069287
2024-01-28,0.5116361,87.43758,44.736217,0.5269509,-0.015314817
2024-02-04,0.50053704,87.43758,43.765747,0.5116361,-0.0110990405
2024-02-11,0.46947733,87.43758,41.04996,0.5004313,-0.030953974
2024-02-18,0.43807197,87.43758,38.30395,0.4695351,-0.031463146
2024-02-25,0.41114956,87.43758,35.94992,0.4380515,-0.02690193
2024-03-03,0.38463405,87.43758,33.63147,0.41114956,-0.026515514
2024-03-10,0.3567833,87.43758,31.196268,0.38463673,-0.02785343
2024-03-17,0.32825997,87.43758,28.702257,0.3567833,-0.028523326
2024-03-24,0.30217284,87.43758,26.42126,0.32825997,-0.026087135
2024-03-31,0.2811891,87.43758,24.586494,0.30217284,-0.020983726
2024-04-07,0.2658445,87.43758,23.244799,0.28121403,-0.0153695345
2024-04-14,0.2838895,87.43758,24.82261,0.26585856,0.018030941
2024-04-21,0.27313653,87.43758,23.882397,0.28387448,-0.010737956
2024-04-28,0.249063,87.43758,21.777464,0.27315024,-0.024087235
2024-05-05,0.27295893,87.43758,23.866867,0.249063,0.023895934
2024-05-12,0.31540677,87.43758,27.578403,0.27295893,0.042447835
2024-05-19,0.40176255,87.43758,35.129143,0.3154091,0.08635345
2024-05-26,0.48265627,87.43758,42.202297,0.40174758,0.080908686
2024-06-02,0.57051295,87.43758,49.88427,0.48265627,0.08785668
2024-06-09,0.60976535,87.43758,53.316406,0.5705361,0.039229274
2024-06-16,0.63456255,87.43758,55.48461,0.60976535,0.024797201
2024-06-23,0.66530544,87.43758,58.172695,0.634495,0.030810416
2024-06-30,0.69027436,87.43758,60.35592,0.66532767,0.02494669
2024-07-07,0.7014534,87.43758,61.333385,0.6902934,0.011160016
2024-07-14,0.7198512,87.43758,62.942047,0.7014348,0.018416405
2024-07-21,0.72955656,87.43758,63.79066,0.7198512,0.009705365
2024-07-28,0.74345344,87.43758,65.00577,0.729526,0.01392746
2024-08-04,0.73945457,87.43758,64.65612,0.7434972,-0.0040426254
2024-08-11,0.75965184,87.43758,66.42212,0.73945457,0.020197272
2024-08-18,0.76941025,87.43758,67.27537,0.75964546,0.009764791
2024-08-25,0.79849434,87.43758,69.81841,0.76941025,0.029084086
2024-09-01,0.8177013,87.43758,71.49782,0.7984845,0.019216776
2024-09-08,0.8211073,87.43758,71.79563,0.8176896,0.0034177303
2024-09-15,0.84097105,87.43758,73.53247,0.82088566,0.020085394
2024-09-22,0.83318913,87.43758,72.852036,0.84096324,-0.0077741146
2024-09-29,0.8281519,87.43758,72.41159,0.83318216,-0.0050302744
2024-10-06,0.8152829,87.43758,71.28636,0.8281489,-0.01286602
2024-10-13,0.81528497,87.43758,71.286545,0.81486154,0.0004234314
2024-10-20,0.82048154,87.43758,71.74092,0.81528497,0.0051965714
2024-10-27,0.85519254,87.43758,74.77596,0.82047606,0.034716487
2024-11-03,0.87405,87.43758,76.42482,0.8551883,0.018861711
2024-11-10,0.869653,87.43758,76.04035,0.87405,-0.0043970346
2024-11-17,0.8638762,87.43758,75.53524,0.86960816,-0.0057319403
2024-11-24,0.8407019,87.43758,73.508934,0.8638762,-0.023174345
2024-12-01,0.83274275,87.43758,72.81301,0.8406632,-0.007920444
2024-12-08,0.82034934,87.43758,71.72936,0.8327798,-0.012430489
2024-12-15,0.7968096,87.43758,69.671104,0.8203564,-0.023546815
2024-12-22,0.79262924,87.43758,69.30558,0.79676735,-0.004138112
2024-12-29,0.79060185,87.43758,69.12831,0.7926799,-0.0020780563
2025-01-05,0.76791924,87.43758,67.145,0.7905501,-0.02263087
2025-01-12,0.7346871,87.43758,64.239265,0.7679553,-0.033268213
2025-01-19,0.7291466,87.43758,63.754814,0.73465127,-0.0055046678
2025-01-26,0.70334566,87.43758,61.49884,0.7291931,-0.025847435
2025-02-02,0.6711438,87.43758,58.68319,0.7033822,-0.032238424
2025-02-09,0.6399496,87.43758,55.955643,0.6711438,-0.03119415
2025-02-16,0.60093284,87.43758,52.544113,0.63990533,-0.038972497
2025-02-23,0.5717315,87.43758,49.99082,0.6008935,-0.02916199
2025-03-02,0.54962057,87.43758,48.05749,0.5717315,-0.022110939
2025-03-09,0.5584408,87.43758,48.828712,0.54966366,0.008777142
2025-03-16,0.5298404,87.43758,46.32796,0.5584727,-0.028632283
2025-03-23,0.5062498,87.43758,44.265255,0.52982813,-0.023578346
